Curhat,Judul,Link,Topic,Keluarga,Percintaan,Anak Remaja,Pengembangan Diri,Trauma,Phobia,Masalah Emosi,Bullying,Bukan Psikologi
"Pagi dok, saya Aisyah (16 th)beberapa bulan terakhir saya selalu merasakan gejala depresi mayor dok yang mana saya lihat di google gejalanya seperti yang saya alami. Kesedihan berlarut, stress, perubahan mood, tidur disiang hari karena kelelahan dan bangun pada malam hari. Selalu seperti itu. Apakah saya mengalami depresi dok atau bagaimana. Terimakasih dok","Kesedihan berlarut, stres, perubahan mood, dan tidur disiang hari",https://www.alodokter.com/komunitas/topic/apakah-saya-depresi-5d77d1,Depresi,0,0,1,1,0,0,1,0,0
"saya wanita usia 26 tahun, di usia yang sekarang saya tidak memiliki kelebihan apapun. saya tidak menemukan suatu hal yang membuat saya benar-benar menyukainya ketika dilakukan, saya juga kehilangan minat terhadap hal-hal yang saya sukai, sering sulit untuk tidur, memiliki keinginan untuk mengakhiri hidup saja. selain itu saya juga tidak memiliki teman untuk berbagi cerita, teman-teman saya sudah sibuk dengan dunianya sendiri. saya juga kerap kali membandingkan diri dengan anak-anak lain seusia saya yang hidupnya jauh lebih baik, sudah bekerja atau sudah punya penghasilan sendiri. Sedangkan saya hanya makan dan tidur saja, kuliah pun belum selesai. adakah obat untuk mengembalikan minat saya agar menyukai hal-hal yang saya sukai.",Kehilangan minat melakukan hal yang disukai dan menarik diri dari lingkungan sosial,https://www.alodokter.com/komunitas/topic/kehilangan-minat-meakukan-hal-yang-disukai-dan-menarik-diri-dari,Depresi,0,0,0,1,0,0,1,0,0
"Dok saya merasa sakit bernapas, sesak, hilang semangat,lemas,mudah putus asa, ketakutan,dikejar² sama rasa bersalah, menyesal, susah tidur, mudah emosi,bahkan sempat mau bunuh diri. Saya putus cinta, sepanjang hari saya menangis mencoba berfikir jenih tapi itu membuat saya semakin depresi. Saya terus berdoa tpi tidak mendapat penyelesaian hidup saya. Saya tidak tahu bagaimana cara ny lg dok. Sudah parah kah penyakit saya dok? Semua terasa sesak",Cara mengatasi depresi,https://www.alodokter.com/komunitas/topic/depresia469ab,Depresi,0,1,0,1,0,0,1,0,0
"Halo dok, saya berumur 17 tahun, gini dok. Saya sering merasakan sakit kepala, nafsu makan turun, dan entah kenapa saya lebih sering mengurung diri dan kadang mood saya tiba\"" berubah drastis, kadang saya takut dengar suara yang sangat besar, kadang nangis tanpa sebab. Setelah aku cari tahu di Google katanya, itu termasuk depresi ya dok? Tolong dok, tips nya:)","Sakit kepala, tidak nafsu makan, lebih senang mengurung diri apakah gejala depresi?",https://www.alodokter.com/komunitas/topic/sering-merasakan-sakit-kepala--nafsu-makan-turun-,Depresi,0,0,1,0,0,1,1,0,0
"dok sebetulnya cukup sulit saya untuk menjelaskan keadaan saya, saya mengalami pelecehan seksual oleh sepupu saya saat kecil, seingat saya itu terjadi ketika saya sd kelas 1-2,pelecehan yang saya alami masih di batas meraba kelamin, kalau saya di tanya apa kah saya mengalami trauma karna itu, sulit untuk sya menjawab apakah iya atau tidak, untuk orang tua sendiri mereka tida ada yang mengetahui nya, dan saya tiba berharap untuk mereka tau, terkadang saya merasa panik berlebihan, kekosongan,dan jijik berlebih, pada saat umur itu juga saya mengalami pembulian di sekolah, pembulian it terjadi pada tk sampai sd kls 4, mulai saat itu saya menyadari saya tidak pernah menunjukan diri saya yang sebenarnya kepada orang orang, saya memiliki banyak teman di smp, tp saya masih merasa mereka tidak tau ap ap tentang saya, saya leleh melakukan semua ini, saya ingin berhenti, saya beberapa kali berfikir untuk menyakiti diri sya, tp ketika it pula logika saya menolak, saya tidak ingin menyakiti diri, tp akhir akhir ini sulit untuk menahan rasa ingin menyakiti diri, tp saya msih ingin tetap mencoba agar tida melukai diri, di keluarga saya jg sya di tuntun melakukan sesuatu yang saya rasa saya tida mampu, tp saya tidak bisa menolak nya, saya sering memiliki mood yang naik turun secara parah, dan dr mulai sekolah online jam waktu tidur saya bener bener tida teratur, saya sering mengalami cemas berlebih, mimpi buruk, perasaan tidak nyaman, saya ingin meminta saran dok, bagai mana agar saya merasa sedikit lebih baik",Mengatasi rasa trauma akibat pelecehan di waktu kecil dan bullying,https://www.alodokter.com/komunitas/topic/trauma-masa-kecil,Depresi,1,0,1,1,1,0,1,1,0
"saya selama ini hidup dalam tekanan dan semua harus serba nurut orang tua, orang tua saya jarang memberi peluang saya dalam berargumen.. hal yang saya rasakan saat ini adalah turunnya gairah hidup, dan lebih parahnya lagi hilang konsentrasi belajar dan malas luar biasa. padahal dulu saya adalah murid yang berprestasi, belajar adalah hobi saya namun sekarang jadi berubah drastis.\u003c/p\u003e\n\u003cp\u003ebbrp hari ini saya sering merasa kantuk luar biasa, sering menguap dan dada berdegup kencang dan agak sesak, dokter selalu bilang saya stress, tp setiap saya dirumah saya tidak dapat kelola stress itu","Sering menguap, mengantuk berlebih, sesak dan merasa tertekan saat berada di rumah",https://www.alodokter.com/komunitas/topic/masalah-psikis,Depresi,1,0,1,1,0,0,0,0,0
"Hallo dokter,, dalam beberapa tahun terakhir ini, sy sering sakit kepala dibagian belakang dan sakit kepala sebelah, 1mg sy bisa minum obt 4-5x/butir,, biasanya sy minum obat Bodrex extra atw Bodrex migran,, sy udh ketergantungan obat selama beberapa tahun ini dr THN 2018-sekarang 2021telebih jika sy banyak pikiran atw pun banyak masalah,, saya sering sekali merasa sedih yg berlebihan,, dan rasa sedih itu, membuat sy punya niat bunuh diri atw hal hal yg diluar pemikiran sy saya,, sy jg mengalami ngaguan mentruasi jika normal sy bsa mengalami nya sekitar 4hr-7hr,, tp udh 2thn ini dr 3hr bahkan hny 1hr,, berat badan saya naik begitu cepat dr 53kg manjadi 73kg dalam waktu 2thn.. Sy udh sering konsultasi kan kedokter umum diklik,, biasanya dokter bilang itu gejala stres dan biasanya sy diberikan obat parasetamol,, tp sy TDK pernah minum obat tersebut Krn rasa sakitnya TDK berkurang sama sekali,,Selama ini sy punya beban hidup tersendiri yg TDK bisa saya bagikan kekeluarga atwpun teman,, apa krna masalah ini sehingga sikologi sy terganggu? Apa yg harus saya lakukan dokter???",Sering sakit kepala disertai rasa sedih dan keinginan bunuh diri apakah gejala gangguan kejiwaan?,https://www.alodokter.com/komunitas/topic/psikologi-atw-gangguan-jiwa,Depresi,0,0,0,0,0,0,1,0,0
"Halo dokter, saya perempuan berusia 23 tahun. Dok, saya selalu merasa bahwa saya tidak bisa apa-apa. Tidak bisa menjadi lebih baik lagi. Saya sering murung jika menyangkut soal finansial. Merasa tidak cukup, dan bingung jika keuangan tidak stabil. Saya lumayan sering tiba-tiba murung, dan merasa tidak bisa berbuat apa-apa. Saya juga merasa saya adalah beban orang lain. Saya takut untuk memulai pembicaraan dengan orang baru, saya takut dijudge menjadi orang yang tidak bisa diandalkan. Perasaan yang saya punya setiap hari adalah apa yang harus saya lakukan aga saya sukses dan bahagia. Perasaan itu lumayan membuat saya bingung.Saya tidak berani memulai berhubungan dengan orang, bahkan lawan jenis dok. Saya tidak pernah berharap untuk mempunyai pasangan karena saya merasa saya tidak pantas dan takut orang lain tidak bisa menerima saya dan keluarga saya.Kira-kira apa yang harus saya lakukan dok, agar saya lebih enjoy dalam menjalani kegiatan sehari-hari.","Penyebab merasa mudah murung, tidak dapat berbuat apa-apa, merasa tidak dapat diandalkan, membatasi hubungan dengan orang lain, dan perasaan minder atau tidak percaya diri",https://www.alodokter.com/komunitas/topic/depresi-atau-kecemasan,Depresi,1,1,0,0,0,0,1,0,0
"Dok saya mau bertanya ..kenapa ya dok mulai dari dulu saya sering marah,nangis,tanpa sebab terus bahkan dulu saya waktu smp sering melukai diri saya sendiri..dan bahkan emosi saya tidak stabil dan saya gak bisa ngejaga mood saya sendiri ..bahkan saya tidak bisa menceritakan kondisi saya yang sebenarnya ke orang lain bahkan saya selalu melakukan kebohongan terhadap orang tua saya ...dan saya tidak bisa berkata dan curhat terhadap ibu saya sendiri.saya selalu cerita ke teman teman dekat saya tentang kondisi saya yang sbnrnya ..apa ada solusi dari permasalahan saya dok ??","Sering marah dan menangis tanpa sebab, melukai diri sendiri, serta emosi tidak stabil",https://www.alodokter.com/komunitas/topic/kondisi-kejiwaan-,Depresi,1,0,0,0,0,0,1,0,0
"Selamat pagi dok, saya ingin bertanaya mengenai perawatan atau penanganan yang dilakukan pada penderita kecemasan atau depresi. Apakah memang mereka membutuhkan rawat inap, dengan kondisi seperti apa? dan berapa jika memang membutuhkan, berapa lama perawatannya? Terima kasih.",Seberapa parah penderita kecemasan atau depresi yang memerlukan perawatan?,https://www.alodokter.com/komunitas/topic/seberapa-parah-penderita-kecemasan-atau-depresi-yang-memerlukan-rawat-inap-,Depresi,0,0,0,0,0,0,0,0,1
"Malam dok, mohon atas pencerahannya,jd saya mengalami kondisi dimana setiap saya menuju ke suatu tempat, saya merasa harus kembali ke rute yg sama pada saat saya menuju tempat tersebut, jika saya tidak kembali ke rute yg sama, saya merasa cemas, mual, dan kepikiran oleh kejadian tersebut.Saya merasa ada tali dibelakang saya yang menjulur panjang, dan saya merasa tali itu tidak boleh mengelilingi sesuatuAda kalanya saat saya melewati seseorang dijalan, saya merasa harus kembali melewatinya lg ke arah berlawanan, saya merasa agar talinya tidak terbawa/tertarik/terdorong oleh orang yang saya lewati tadiSaya merasa risih dengan keadaan sayaNama kasus yg saya alami apa ya dok?Dan cara penyembuhannya gimana ya?Kondisi seperti ini normal ga sih dok?Mohon atas pencerahannya",Muncul rasa seperti ada tali yang mengikat,https://www.alodokter.com/komunitas/topic/saya-agak-bingung-dengan-kondisi-saya--apakah-normal-atau-tidak-,Depresi,0,0,0,0,0,0,1,0,0
"Siang dok . Saya mau tanya . Dulu sekitar 3 thn lalu saya operasi , dan 2 hari setelah operasi kata keluarga saya, saya mengalami step , tapi yg saya rasa kan saya merasa ada yang memanggil manggil saya , tapi hanya saya saja yg mendengar itu . Dan suara nya seperti mengajak saya untuk pergi .karna suaranya seram menghanyutkan . Sampai saat ini kalau mendengar suara itu saya merasa ketakutan.Akhir akhir ini saya tidur susah karna ada suara yg seram memanggil nama saya terus . Apa kah saya mengalami gangguan mental atau halusinasi ya dok ?",Muncul perasaan seperti ada yang memanggil hingga susah tidur,https://www.alodokter.com/komunitas/topic/gangguan-tidur-b4892a,Depresi,0,0,0,1,0,0,1,0,0
"Selamat siang Ibu/Bapak Dokter, saya wanita berusia 24 thn dari hari senin saya mengalami perubahan perasaan yang dratis, dari yang sedih banget sampai nangis bisa senang dan tdk jarang tidak merasakan apapun seperti nyaman gitu tenang gitu tapi ngga terlalu bahagia. Kondisi ini sudah saya alami dari remaja. Sempat pernah berada diposisi terburuk sampai berpikir mau bunuh diri dan beranjak dewasa menjadi wanita yang anti sosial tapi masih bisa menanganinya dan parah 1 tahun terakhir ini. Sebenarnya apa yang saya idap Ibu/Bapak Dokter? mohon pencerahannya\u003c/p\u003e\n\u003cp\u003eTerimakasih","Perubahaan mood yang drastis, rasa ingin bunuh diri dan anti sosial",https://www.alodokter.com/komunitas/topic/mental-disorder573473,Depresi,0,0,0,0,0,0,1,0,0
"3 tahun yang lalu saya mengalami toxic relationship, dan itu membuat saya takut dan ingin menangis terus menerus, kadang kadang saya juga suka tiba2 menangis tanpa sebab, saya mencoba untuk seperti biasa lagi, tapi masih selalu datang ingatan2 buruk itu, seperti di kasari verbal, semenjak itu saya jadi takut apa2 dan selalu menutup diri dan tidak merasa bahagia",Mood swing dan merasa takut pada peristiwa traumatis,https://www.alodokter.com/komunitas/topic/apakah-efek-toxic-relationship-berkepanjangan--,Depresi,0,1,0,0,0,0,1,0,0
"dok, sekarang saya kelas 3 SMA. udah sebulan ini saya sering merasa diserang oleh beberapa emosis secara tiba tiba. panik,gelisah,perasaan tidak aman,sedih,kaget,bahkan sampai sesak nafas. dan semua itu menyerang saya secara bersamaan. misalnya saya tidak sedang mengerjakan sesuatu, bahkan sedang santai pun bisa tiba tiba terserang emosi itu semua yg saya sebutkan tadi. saya pikir ini semua bertahap. saya pernah merasa tiba tiba sedih sejak SMP. tapi saya anggap biasa, saya pikir semua orang juga mungkin begitu. dan itu pun jarang sekali. tapi lama kelamaan, mulai bertambah sering perasaan tiba tiba sedih itu. tanpa sebab. sampai saya merasa mulai sering itu kelas 1 SMA. saya sempat sakit ringan tidak sembuh sembuh, bolak balik ke dokter sampai tipes, bahkan di usia muda saat itu saya 15 tahun sudah pernah rekam jantung. karena suka degdegan kencang tiba tiba. saya rasa puncak nya sekarang, saya sering merasa diserang berbagai macam emosi secara tiba tiba dan tanpa sebab. jadi pada saat misalnya saya panik dengan alasan yg pasti, reaksi saya sangat berbeda dengan sebelumnya. kini ketika saya panik dengan alasan jelas nafas terasa sesak dan lemas,gemetar pula. saya juga sekarang sulit menangis. dulu gampang nangis dok, nonton film ada adegan sedih sedikit aja pasti nangis. saya juga sekarang mudah tersinggung. saya gak depresi kan dok? karena berat badan saya normal aja kok","Penyebab mood swing, mudah marah, gelisah dan sesak napas",https://www.alodokter.com/komunitas/topic/apakah-saya-depresi-950b5b,Depresi,0,0,1,0,0,0,1,0,0
"Salam dok, Saya seorang remaja yang telah mengalami pelecehan seksual yang tak lain dilakukan oleh ayah saya. Setelah kejadian itu, Saya menjadi takut dengan laki-laki, Saya lebih pendiam dan memendam emosi, beberapa kali Saya juga pernah melakukan hal yang menyakiti diri saya, emosional Saya tidak terlampiaskan keseluruhan, dan Saya akhirnya memilih untuk menjauh dari rumah dan merantau di suatu kota lain. Namun pikiran Saya masih terlintas, seperti trauma akan hal-hal seksual. Saya menjadi lebih sensitif (ketakutan) ketika bertemu/melihat hal-hal seksual dan juga laki-laki, bahkan sampai menangis dan berpikir bagaimana Saya kelak memiliki keluarga jika Saya masih ketakutan dengan laki-laki dan tindakannya? terimakasih dok",Rasa takut dan cemas dengan riwayat pelecehan seksual masa lalu,https://www.alodokter.com/komunitas/topic/bagaimana-mengatasi-kecemasan-seks-di-masa-depan-,Depresi,1,0,1,0,1,0,1,0,0
"Hallo dok, Saya Sinta umur 24 thn, sudah beberapa minggu ini saya sering merasa sedih, sendirian, sering menangis sebelum tidur, merasa iba kepada diri sendiri, sering berpikiran negatif terhadap org sekitar saya, tidak bisa tidur waktu tidur saya rata” dibawah jam 3 pagi, sering merasa marah kepada diri sendiri ketika saya merasa sedih dan emosi saya akan merasa sangat lega dengan memotong rambut setiap kali perasaan itu muncul \u0026amp; beberapa kali mencoba menyakiti diri sendiri tapi setelah itu saya merasa lebih tenang seperti tidak terjadi apa” dan tidak ada perasaan menyesal samasekali ditambh karena lelah bekerja membuat saya semakin stress, apakah ini sudah termasuk gejala depresi? bagaimana solusi untuk membuat perasaan saya lebih tenang ketika perasaan itu datang?","Penyebab dan solusi mengatasi sering sedih, merasa sendirian dan susah tidur",https://www.alodokter.com/komunitas/topic/depresi-atau-bukan--,Depresi,0,0,0,1,0,0,1,0,0
"Halo dok, Saya sering sekali membayangkan diri saya dalam bahaya tanpa sadar, misalkan saya akan menuruni tangga karena kebiasaan saya yang suka merencanakan sesuatu sebelum melakukan nya bahkan untuk menuruni tangga sekalipun, nah selalu terbesit hal yang sangat bahaya seperti saya tiba tiba jatuh tersandung dan berdarah, saya lompat dari anak tangga paling atas untuk kebawah hingga kaki saya potong atau apapun yang membuat saya dlm keadaan bahaya dan itu pasti sadis. Saya sedikit memiliki sifat perfectsionis yang harus selalu merencanakan segala hal dan terus menerus melakukan hal yang saya sudah lakukan misal seperti mengunci pintu, menutup gorden, mencabut chargeran, mematikan air dikamar mandi.. Apakah itu sebuah penyakit jiwa? Saya selalu takut karena itu membuat kepala saya sakit dan pusing karena pikiran yang berbahaya terus dan capek harus melakukan hal berulang kali tanpa sadar... Terimakasih atas waktu untuk menjawab nya dok..","Sering membayangkan diri dalam bahaya, dan hal yang bersifat sadis",https://www.alodokter.com/komunitas/topic/apakah-ini-penyakit-jiwa--,Depresi,0,0,0,1,0,0,0,0,0
"Hallo dok, saya heniAkhir-akhir ini saya sering bingung dan sulit konsentrasi. Kalo saat bekerja, saya sering menghindari teman-teman yang lain. Jarang ingin bersosial. Terkadang melihat keadaan sekitar jadi acuh tak acuh. Apa benar itu salah satu gejala depresi?Terima kasih.",Sering bingung dan sulit kosenterasi apakah gejala depresi?,https://www.alodokter.com/komunitas/topic/gejala-depresi1b90ad,Depresi,0,0,0,1,0,0,0,0,0
"Halo dok,Sejak kecil saya selalu hidup seperti yang diinginkan orang tua saya, baik itu sekolah, kesenangan, pergaulan, jurusan perkuliahan, saya yang sebenarnya tidak suka berbicara diharuskan berbicara banyak. Mereka hanya menuntut hasil tanpa mengetahui prosesnya. Dan sekarang saya merasa sangat lelah akan tuntutan mereka. Ketika mereka ingin melakukan sesuatu terhadap orang lain, namun saya menolak, mereka tetap melakukan. Pada saat mereka menyesal, mereka mengadu pada saya dan meminta saya untuk ini dan itu supaya mereka tidak dianggap remeh oleh orang2 tersebut. Padahal saya selalu melakukan yang terbaik bahkan tanpa diminta, namun ketika mereka mengucapkan kalimat yang sama setiap hari lebih dari 3x sehari, saya merasa tertekan. Seakan saya pernah mengecewakan mereka.Sekarang saya merasakan gejala depresi (menurut sumber). Saya mengabaikan semua yang harus saya lakukan ditahap akhir kuliah. Saya sudah berulang kali berkeinginan untuk mengakhiri hidup. Yang pertama saat masa sekolah, mungkin saat itu saya masih SMP. Tapi saat itu saya minum deterjen, jadi itu tidak berguna. Kali kedua saat SMA, saya minum berbagai macam obat rumah sakit dosis tinggi dalam satu waktu. Namun itu juga tidak berguna. Setahun belakangan ini saya suka memukul kepala ke tembok atau menarik rambut saya ketika saya sudah merasa sangat pusing mendengar kalimat berulang \""kerjakan proposalmu supaya cepat selesai\"". Padahal awalnya saya sangat rajin mengerjakannya, tapi sekarang saya mengabaikannya. Bukankah revisi itu wajar? Apalagi saat dosen pembimbing adalah seorang perfeksionis. Bukankah begitu? Tapi orang tua saya tidak mau mengerti. Apakah sains bisa disamakan dengan sosial? Berulang kali saya memberi pengertian dan akhirnya saya hanya bisa diam dan menerima seperti biasanya.Sekarang saya seakan hilang rasa terhadap orang tua saya. Ketika mereka berkata panjang lebar, sekarang saya merasa kosong dan tidak lagi ingin menangis. Jika dulu jari saya tersayat pisau saya akan merasa perih, sekarang saya hanya merasa gatal dan geli. Terkadang dalam keadaan normal atau saat saya sedang membaca novel, saya akan menangis. Saya tidak tau apa yang saya tangisi, hanya saya merasa sesak. Namun kemudian saya akan melamun (ini sudah terjadi kurang lebih 4tahun belakangan).Bagaimana menurut dokter keadaan saya? Apakah saya perlu ke psikiater?",Ciri-ciri gejala depresi dan penangananya,https://www.alodokter.com/komunitas/topic/kepribadiankah--,Depresi,1,0,0,0,0,0,1,0,0
